date,keyword,spend,impression,click,ctr
2026-02-11,라이나생명치과,20290.6,8,2,0.25
2026-02-11,라이나생명치과보험,15426.4,5,2,0.4
2026-02-11,라이나생명치아보험,73728.6,38,10,0.263157895
2026-02-11,라이나생명치아보험료,4457.2,4,1,0.25
2026-02-11,라이나손해보험,143420.2,126,28,0.222222222
2026-02-11,라이나수술비보험,35499.2,57,7,0.122807018
2026-02-11,라이나실비보험,5902.6,21,1,0.047619048
2026-02-11,라이나암,28801.3,47,4,0.085106383
2026-02-11,라이나암보험,41099.3,15,4,0.266666667
2026-02-11,라이나첫날부터암보험,4175.6,11,1,0.090909091
2026-02-11,라이나치과보험,110295.9,26,13,0.5
2026-02-11,라이나치아,9252.1,5,1,0.2
2026-02-11,라이나치아보험,309588.4,102,43,0.421568627
2026-02-11,라이나치아보험보장,48.4,1,1,1
2026-02-11,라이나치아보험전화,1766.6,2,1,0.5
2026-02-11,라이나치아보험홈페이지,3880.8,2,1,0.5
2026-02-11,면책기간없는암보험,95509.7,2,2,1
2026-02-11,무배당the건강한치아보험,4154.7,7,1,0.142857143
2026-02-11,무배당the건강한치아보험v,4941.2,26,2,0.076923077
2026-02-11,무배당더건강한치아보험,6030.2,5,1,0.2
2026-02-11,백내장보험,5328.4,14,1,0.071428571
2026-02-11,보험가입,53035.4,199,7,0.035175879
2026-02-11,보험상담,42214.7,133,7,0.052631579
2026-02-11,보험암,2563,36,1,0.027777778
2026-02-11,보험확인,76220.1,201,3,0.014925373
2026-02-11,비갱신암보험,23965.7,10,1,0.1
2026-02-11,비갱신형보험,1562,25,1,0.04
2026-02-11,상해보험,23399.2,185,4,0.021621622
2026-02-11,생활비주는암보험,6781.5,22,1,0.045454545
2026-02-11,수술보험,2303.4,54,1,0.018518519
2026-02-11,수술비보험,4657.4,24,1,0.041666667
2026-02-11,수술비보험비교,26727.8,2,2,1
2026-02-11,수술비보험추천,6514.2,27,2,0.074074074
2026-02-11,시니어암보험,9722.9,3,1,0.333333333
2026-02-11,신장보험,5110.6,9,1,0.111111111
2026-02-11,실버보험,16524.2,38,3,0.078947368
2026-02-11,실비,10118.9,96,1,0.010416667
2026-02-11,실비보험,45155,86,1,0.011627907
2026-02-11,실비보험추천,32919.7,26,1,0.038461538
2026-02-11,실손보험,3537.6,135,1,0.007407407
2026-02-11,암보험,102485.9,2032,6,0.002952756
2026-02-11,암보험비교사이트,9221.3,20,2,0.1
2026-02-11,암보험추천,47729,85,3,0.035294118
2026-02-11,암보험회사,15710.2,1,1,1
2026-02-11,암진단비,2475,23,1,0.043478261
2026-02-11,암진단비1억보험료,5420.8,3,1,0.333333333
2026-02-11,암치료비,821.7,77,1,0.012987013
2026-02-11,어린이치아교정보험,60385.6,298,11,0.036912752
2026-02-11,어린이치아보험,6953.1,6,1,0.166666667
2026-02-11,어린이치아보험추천,7388.7,9,2,0.222222222
2026-02-11,온라인보험,115530.8,145,6,0.04137931
2026-02-11,유병자보험,7227,33,2,0.060606061
2026-02-11,의료비보험,144499.3,556,22,0.039568345
2026-02-11,임플란트보험,51849.6,120,16,0.133333333
2026-02-11,임플란트치아보험,2873.2,10,3,0.3
2026-02-11,입원비건강보험,33062.7,11,3,0.272727273
2026-02-11,입원비보험,6059.9,40,1,0.025
2026-02-11,종합보험추천,11819.5,8,1,0.125
2026-02-11,질병보험,48242.7,371,6,0.016172507
2026-02-11,질병수술비보험,8230.2,6,1,0.166666667
2026-02-11,첫날부터암보험,75000.2,99,10,0.101010101
2026-02-11,치과보험,235892.8,351,91,0.259259259
2026-02-11,치과보험가격,10726.1,32,9,0.28125
2026-02-11,치과보험비교,16836.6,40,9,0.225
2026-02-11,치과보험임플란트,643.5,4,1,0.25
2026-02-11,치과보험종류,7891.4,17,3,0.176470588
2026-02-11,치과보험추천,3573.9,14,2,0.142857143
2026-02-11,치아보험,282999.2,449,34,0.075723831
2026-02-11,치아보험가격,4700.3,67,2,0.029850746
2026-02-11,치아보험가입조건,871.2,13,1,0.076923077
2026-02-11,치아보험임플란트,14207.6,36,6,0.166666667
2026-02-11,치아보험추천,37035.9,40,4,0.1
2026-02-11,크라운보험,1295.8,22,1,0.045454545
2026-02-12,60대실비보험료평균,17737.5,21,3,0.142857143
2026-02-12,70대간병인보험,6635.2,3,2,0.666666667
2026-02-12,간병보험,19488.7,101,4,0.03960396
2026-02-12,간병보험가입연령,9508.4,14,2,0.142857143
2026-02-12,간병비보험,59617.8,217,10,0.046082949
2026-02-12,간병비보험비교,3109.7,15,1,0.066666667
2026-02-12,간병비보험추천,2343,45,1,0.022222222
2026-02-12,간병인보험,160406.4,445,21,0.047191011
2026-02-12,간병인보험가격,12299.1,12,2,0.166666667
2026-02-12,간병인보험추천,4103,63,1,0.015873016
2026-02-12,간병인비용,4052.4,23,1,0.043478261
2026-02-12,간병인지원보험,3612.4,11,1,0.090909091
2026-02-12,간편보험,53378.6,246,3,0.012195122
2026-02-12,건강보험,18976.1,75,6,0.08
2026-02-12,건강종합보험,2355.1,41,1,0.024390244
2026-02-12,경계성종양보험금,34799.6,17,1,0.058823529
2026-02-12,관절보험,7588.9,26,2,0.076923077
2026-02-12,노인보험,3666.3,10,1,0.1
2026-02-12,노인장기요양보험,11170.5,85,5,0.058823529
2026-02-12,대장암보험금,1680.8,2,1,0.5
2026-02-12,라이나,34541.1,52,8,0.153846154
2026-02-12,라이나다이렉트암보험,3132.8,8,1,0.125
2026-02-12,라이나더건강한치아보험,19279.7,28,2,0.071428571
2026-02-12,라이나보험,12406.9,15,4,0.266666667
2026-02-12,라이나생명,398371.6,586,91,0.155290102
2026-02-12,라이나생명간병보험,3528.8,1,1,1
2026-02-12,라이나생명간병인보험,7649.4,12,2,0.166666667
2026-02-12,라이나생명무배당the건강한치아보험,3961.1,7,2,0.285714286
2026-02-12,라이나생명보험,59895,32,11,0.34375
2026-02-12,라이나생명보험홈페이지,12525.7,47,4,0.085106383
2026-02-12,라이나생명암,11465.3,22,1,0.045454545
2026-02-12,라이나생명암보험,4604.6,7,1,0.142857143
2026-02-12,라이나생명암진단비,397.1,4,1,0.25
2026-02-12,라이나생명어린이치아보험,5324,4,1,0.25
2026-02-12,라이나생명첫날부터암보험,9312.6,7,2,0.285714286
2026-02-12,라이나생명치과,7100.5,9,2,0.222222222
2026-02-12,라이나생명치과보험,11206.8,6,1,0.166666667
2026-02-12,라이나생명치아보험,96584.4,39,10,0.256410256
2026-02-12,라이나손해보험,143068.2,160,35,0.21875
2026-02-12,라이나손해보험치아,6871.7,4,1,0.25
2026-02-12,라이나수술비보험,3589.3,22,2,0.090909091
2026-02-12,라이나암,10325.7,12,1,0.083333333
2026-02-12,라이나암보험,19312.7,19,4,0.210526316
2026-02-12,라이나첫날부터암보험,9512.8,2,1,0.5
2026-02-12,라이나치아보험,297031.9,104,38,0.365384615
2026-02-12,라이나치아보험홈페이지,1832.6,1,1,1
2026-02-12,무배당the건강한치아보험,8328.1,22,1,0.045454545
2026-02-12,무배당the건강한치아보험v,13989.8,29,1,0.034482759
2026-02-12,바로보장암보험,16252.5,13,2,0.153846154
2026-02-12,병원간병인비용,1067,8,1,0.125
2026-02-12,보험암,3281.3,31,1,0.032258065
2026-02-12,보험확인,119259.8,136,4,0.029411765
2026-02-12,삼성암보험,7554.8,7,1,0.142857143
2026-02-12,삼성암보험비교,18885.9,137,1,0.00729927
2026-02-12,상해보험,11916.3,206,1,0.004854369
2026-02-12,생활비주는암보험,10729.4,29,1,0.034482759
2026-02-12,수술비보장보험,4745.4,3,1,0.333333333
2026-02-12,수술비보험추천,4214.1,25,1,0.04
2026-02-12,신장보험,2029.5,10,1,0.1
2026-02-12,실버보험,20389.6,40,1,0.025
2026-02-12,실비,19239,135,2,0.014814815
2026-02-12,실비보험,8841.8,104,2,0.019230769
2026-02-12,암보험,194784.7,283,12,0.042402827
2026-02-12,암보험가격,2176.9,40,1,0.025
2026-02-12,암보험다이렉트,73845.2,18,5,0.277777778
2026-02-12,암보험라이나,1208.9,2,1,0.5
2026-02-12,암보험상담,65580.9,2,1,0.5
2026-02-12,암보험추천,73415.1,88,5,0.056818182
2026-02-12,암보험평균가격,4343.9,5,1,0.2
2026-02-12,암진단비,2861.1,25,1,0.04
2026-02-12,어린이치아교정보험,137423,282,23,0.081560284
2026-02-12,어린이치아보험,5648.5,8,1,0.125
2026-02-12,어린이치아보험추천,1658.8,17,1,0.058823529
2026-02-12,온라인보험,17343.7,140,2,0.014285714
2026-02-12,의료비보험,111755.6,501,11,0.021956088
2026-02-12,임플란트보험,26598,101,18,0.178217822
2026-02-12,임플란트치아보험,7670.3,16,3,0.1875
2026-02-12,입원비건강보험,4665.1,33,1,0.03030303
2026-02-12,입원일당보험,6895.9,6,1,0.166666667
2026-02-12,전이암보험,5830,2,1,0.5
2026-02-12,중입자방사선치료,414.7,2,1,0.5
2026-02-12,중입자치료건강보험,2520.1,3,1,0.333333333
2026-02-12,중입자치료보험,30662.5,20,3,0.15
2026-02-12,중입자치료보험료,4068.9,2,1,0.5
2026-02-12,진단금많은암보험,11490.6,10,2,0.2
2026-02-12,질병보험,32347.7,294,8,0.027210884
2026-02-12,첫날부터암보험,54532.5,42,8,0.19047619
2026-02-12,치과보험,126922.4,306,71,0.232026144
2026-02-12,치과보험가격,57405.7,48,25,0.520833333
2026-02-12,치과보험비교,49839.9,81,37,0.456790123
2026-02-12,치과보험임플란트,2443.1,9,2,0.222222222
2026-02-12,치과보험종류,11035.2,27,7,0.259259259
2026-02-12,치아교정보험,2242.9,31,3,0.096774194
2026-02-12,치아보험,154697.4,331,22,0.066465257
2026-02-12,치아보험가격,66918.5,45,8,0.177777778
2026-02-12,치아보험가입조건,1041.7,18,2,0.111111111
2026-02-12,치아보험교정,5552.8,7,5,0.714285714
2026-02-12,치아보험비교,25124,12,2,0.166666667
2026-02-12,치아보험임플란트,28625.3,36,10,0.277777778
2026-02-12,치아보험추천,78493.8,37,5,0.135135135
2026-02-12,크라운보험,12670.9,33,10,0.303030303
2026-02-12,크라운치아보험,9879.1,2,1,0.5
2026-02-12,표적항암제비용,2788.5,2,1,0.5
2026-02-12,환급형암보험,11679.8,5,1,0.2
2026-02-13,간병보험,9047.5,44,2,0.045454545
2026-02-13,간병보험비교,20600.8,5,2,0.4
2026-02-13,간병비보험,16573.7,67,2,0.029850746
2026-02-13,간병인보험,32842.7,168,5,0.029761905
2026-02-13,간병인보험가격,3127.3,7,1,0.142857143
2026-02-13,건강보험,2357.3,65,1,0.015384615
2026-02-13,관절보험,6579.1,12,1,0.083333333
2026-02-13,라이나,15985.2,49,3,0.06122449
2026-02-13,라이나간병인보험,2830.3,1,1,1
2026-02-13,라이나더건강한치아보험,26281.2,42,3,0.071428571
2026-02-13,라이나무배당치아보험,2197.8,1,1,1
2026-02-13,라이나바로보장,23950.3,81,5,0.061728395
2026-02-13,라이나보험,8231.3,5,1,0.2
2026-02-13,라이나생명,293626.3,478,57,0.119246862
2026-02-13,라이나생명보험,24966.7,23,5,0.217391304
2026-02-13,라이나생명보험홈페이지,27403.2,49,3,0.06122449
2026-02-13,라이나생명암,46564.1,81,7,0.086419753
2026-02-13,라이나생명치과,11902,12,3,0.25
2026-02-13,라이나생명치과보험,14363.8,2,2,1
2026-02-13,라이나생명치아보험,99367.4,37,12,0.324324324
2026-02-13,라이나손해보험,94256.8,120,14,0.116666667
2026-02-13,라이나손해보험치아,2790.7,5,1,0.2
2026-02-13,라이나수술비보험,4753.1,33,1,0.03030303
2026-02-13,라이나암,6056.6,23,1,0.043478261
2026-02-13,라이나암보험,7693.4,8,1,0.125
2026-02-13,라이나어린이치아보험,4538.6,2,1,0.5
2026-02-13,라이나치과,12017.5,3,3,1
2026-02-13,라이나치과보험,24873.2,7,3,0.428571429
2026-02-13,라이나치아보험,236286.6,77,29,0.376623377
2026-02-13,라이나플러스암보험,6386.6,3,1,0.333333333
2026-02-13,무배당the건강한치아보험,5100.7,7,1,0.142857143
2026-02-13,무배당the건강한치아보험v갱신형,4640.9,2,1,0.5
2026-02-13,백내장보험,4362.6,10,1,0.1
2026-02-13,보험확인,17545,89,1,0.011235955
2026-02-13,삼성암보험비교,31894.5,37,1,0.027027027
2026-02-13,상해보험,25388,160,3,0.01875
2026-02-13,생활비주는암보험,16121.6,8,1,0.125
2026-02-13,수술보험,4526.5,27,2,0.074074074
2026-02-13,수술비보험,30446.9,36,2,0.055555556
2026-02-13,실비,11788.7,75,1,0.013333333
2026-02-13,실비보험비교,1778.7,3,1,0.333333333
2026-02-13,실손보험,5335,45,1,0.022222222
2026-02-13,암보험,167448.6,153,8,0.052287582
2026-02-13,암보험비교사이트,37067.8,12,1,0.083333333
2026-02-13,암보험추천,24609.2,855,1,0.001169591
2026-02-13,암수술비보험,13314.4,4,1,0.25
2026-02-13,암진단금1억,17002.7,7,1,0.142857143
2026-02-13,어린이치아교정보험,19806.6,123,3,0.024390244
2026-02-13,어린이치아보험추천,17961.9,8,1,0.125
2026-02-13,온라인보험,128738.5,109,2,0.018348624
2026-02-13,요양보험,5289.9,63,1,0.015873016
2026-02-13,유병자보험,7836.4,21,1,0.047619048
2026-02-13,의료비보험,14289,148,2,0.013513514
2026-02-13,일반암,410.3,29,1,0.034482759
2026-02-13,임플란트보험,25439.7,80,11,0.1375
2026-02-13,임플란트치아보험,20182.8,12,3,0.25
2026-02-13,입원비보험,2781.9,11,1,0.090909091
2026-02-13,질병보험,22567.6,126,2,0.015873016
2026-02-13,첫날부터암보험,18225.9,48,4,0.083333333
2026-02-13,첫날부터입원비보험,8628.4,2,1,0.5
2026-02-13,충치보험,3026.1,17,1,0.058823529
2026-02-13,치과보험,87225.6,214,27,0.126168224
2026-02-13,치과보험가격,1067,10,1,0.1
2026-02-13,치과보험비교,20106.9,30,16,0.533333333
2026-02-13,치과보험임플란트,143544.5,99,62,0.626262626
2026-02-13,치과보험추천,7119.2,8,1,0.125
2026-02-13,치아교정보험,6064.3,49,7,0.142857143
2026-02-13,치아보험,107803.3,345,14,0.04057971
2026-02-13,치아보험가격,36262.6,71,5,0.070422535
2026-02-13,치아보험교정,715,3,1,0.333333333
2026-02-13,치아보험비교,7068.6,6,1,0.166666667
2026-02-13,치아보험임플란트,45079.1,53,26,0.490566038
2026-02-13,치아보험추천,1447.6,24,1,0.041666667
2026-02-13,치아보험크라운,16453.8,3,2,0.666666667
2026-02-13,크라운보험,6976.2,11,3,0.272727273
2026-02-13,환급형암보험,5160.1,8,1,0.125
2026-02-19,60대실비보험료평균,66892.1,16,3,0.1875
2026-02-19,70대간병인보험,6444.9,2,1,0.5
2026-02-19,80세간병인보험,2009.7,5,1,0.2
2026-02-19,간병보험,22655.6,93,5,0.053763441
2026-02-19,간병보험비교,22519.2,6,2,0.333333333
2026-02-19,간병보험비교사이트,5329.5,34,1,0.029411765
2026-02-19,간병비보험,52588.8,221,9,0.040723982
2026-02-19,간병비보험가격,16164.5,13,3,0.230769231
2026-02-19,간병비보험추천,29811.1,36,2,0.055555556
2026-02-19,간병인보험,187801.9,657,27,0.04109589
2026-02-19,간병인보험가격,27270.1,31,5,0.161290323
2026-02-19,간병인보험가입조건,7239.1,2,1,0.5
2026-02-19,간병인보험비교,12303.5,11,2,0.181818182
2026-02-19,간병인보험필요한가,7486.6,94,3,0.031914894
2026-02-19,간편건강보험,5217.3,9,1,0.111111111
2026-02-19,건강보험,2412.3,136,1,0.007352941
2026-02-19,관절보험,3359.4,20,1,0.05
2026-02-19,노인간병보험,1700.6,24,3,0.125
2026-02-19,라니아생명,2707.1,1,1,1
2026-02-19,라이나,22205.7,72,6,0.083333333
2026-02-19,라이나간병보험,2457.4,2,1,0.5
2026-02-19,라이나다이렉트암보험,8289.6,7,1,0.142857143
2026-02-19,라이나더건강한치아보험,21286.1,36,6,0.166666667
2026-02-19,라이나바로보장,19753.8,75,5,0.066666667
2026-02-19,라이나보험,40155.5,24,6,0.25
2026-02-19,라이나생명,551298,690,119,0.172463768
2026-02-19,라이나생명간병인보험,7576.8,14,3,0.214285714
2026-02-19,라이나생명무배당the간편한건강보험,1733.6,1,1,1
2026-02-19,라이나생명보험,22443.3,44,8,0.181818182
2026-02-19,라이나생명보험홈페이지,50515.3,97,7,0.072164948
2026-02-19,라이나생명암,25729,34,3,0.088235294
2026-02-19,라이나생명암보험,16394.4,10,2,0.2
2026-02-19,라이나생명어린이치아보험,11757.9,4,1,0.25
2026-02-19,라이나생명첫날부터암보험,2865.5,6,2,0.333333333
2026-02-19,라이나생명치과보험,13830.3,2,2,1
2026-02-19,라이나생명치아보험,137100.7,42,15,0.357142857
2026-02-19,라이나손해보험,183074.1,170,33,0.194117647
2026-02-19,라이나손해보험치아,4686,13,1,0.076923077
2026-02-19,라이나수술비보험,9751.5,47,2,0.042553191
2026-02-19,라이나실비보험,12591.7,23,1,0.043478261
2026-02-19,라이나암보험,30244.5,27,5,0.185185185
2026-02-19,라이나첫날부터암보험,7521.8,8,4,0.5
2026-02-19,라이나치과보험,19078.4,15,3,0.2
2026-02-19,라이나치아보험,327571.2,134,41,0.305970149
2026-02-19,라이나치아보험홈페이지,4796,3,1,0.333333333
2026-02-19,메디컬보험,2916.1,28,1,0.035714286
2026-02-19,메리츠암보험비교,53079.4,4,1,0.25
2026-02-19,면책기간없는암보험,8572.3,1,1,1
2026-02-19,무배당the건강한치아보험,13759.9,10,2,0.2
2026-02-19,미니암보험,13629,2,1,0.5
2026-02-19,바로보장암보험,3703.7,9,1,0.111111111
2026-02-19,보험확인,53959.4,176,4,0.022727273
2026-02-19,비갱신형보험,7527.3,33,2,0.060606061
2026-02-19,상해보험,139366.7,570,11,0.019298246
2026-02-19,수술보험,6086.3,66,2,0.03030303
2026-02-19,수술비보험,976.8,52,1,0.019230769
2026-02-19,수술비보험추천,2053.7,43,1,0.023255814
2026-02-19,실비,72090.7,135,4,0.02962963
2026-02-19,실비보험,38968.6,108,3,0.027777778
2026-02-19,실비암보험,8232.4,15,1,0.066666667
2026-02-19,실손보험,22425.7,105,2,0.019047619
2026-02-19,암면역치료비용,1503.7,4,1,0.25
2026-02-19,암보험,151119.1,482,18,0.037344398
2026-02-19,암보험1위,9051.9,2,1,0.5
2026-02-19,암보험가격,2721.4,22,1,0.045454545
2026-02-19,암보험라이나,4956.6,6,1,0.166666667
2026-02-19,암보험비교,49056.7,15,2,0.133333333
2026-02-19,암보험비교사이트,24766.5,22,1,0.045454545
2026-02-19,암보험순위,8365.5,10,1,0.1
2026-02-19,암보험추천,49133.7,90,3,0.033333333
2026-02-19,암진단비,10067.2,22,2,0.090909091
2026-02-19,암진단비보험,3121.8,34,1,0.029411765
2026-02-19,암치료비,608.3,95,1,0.010526316
2026-02-19,어린이치아교정보험,136406.6,445,26,0.058426966
2026-02-19,어린이치아보험,26533.1,12,3,0.25
2026-02-19,온라인보험,99171.6,316,10,0.03164557
2026-02-19,용종보험,880,25,1,0.04
2026-02-19,유방암보험,2261.6,14,1,0.071428571
2026-02-19,의료비보험,63020.1,421,12,0.028503563
2026-02-19,임플란트보험,25017.3,162,9,0.055555556
2026-02-19,임플란트치과보험,12596.1,5,4,0.8
2026-02-19,임플란트치아보험,1981.1,7,1,0.142857143
2026-02-19,저렴한암보험,5079.8,39,2,0.051282051
2026-02-19,전립선암수술비,742.5,1,1,1
2026-02-19,종합보험,2560.8,22,1,0.045454545
2026-02-19,중입자치료보험,5426.3,31,1,0.032258065
2026-02-19,질병보험,73843,560,15,0.026785714
2026-02-19,질병수술보험,852.5,12,1,0.083333333
2026-02-19,첫날부터보장되는암보험,1532.3,4,1,0.25
2026-02-19,첫날부터암보험,8133.4,13,1,0.076923077
2026-02-19,충치보험,12500.4,28,3,0.107142857
2026-02-19,치과보험,92000.7,217,24,0.110599078
2026-02-19,치과보험료,2473.9,2,1,0.5
2026-02-19,치과보험비교,22592.9,19,7,0.368421053
2026-02-19,치과보험추천,36411.1,8,2,0.25
2026-02-19,치아교정보험,7616.4,44,3,0.068181818
2026-02-19,치아보험,235633.2,419,25,0.059665871
2026-02-19,치아보험가격,19800,70,5,0.071428571
2026-02-19,치아보험가입,19564.6,2,1,0.5
2026-02-19,치아보험견적,14843.4,1,1,1
2026-02-19,치아보험라이나,6496.6,1,1,1
2026-02-19,치아보험임플란트,17847.5,60,9,0.15
2026-02-19,치아보험임플란트보장,562.1,5,1,0.2
2026-02-19,치아보험추천,21885.6,57,3,0.052631579
2026-02-19,크라운보험,3724.6,21,2,0.095238095
2026-02-19,표적항암치료보험,5634.2,14,1,0.071428571
2026-02-19,환급형암보험,17169.9,12,2,0.166666667
2026-02-20,40대암보험,2113.1,47,1,0.021276596
2026-02-20,60대실비보험료평균,22284.9,18,1,0.055555556
2026-02-20,DB암보험,3017.3,16,1,0.0625
2026-02-20,DB암진단비,19640.5,3,1,0.333333333
2026-02-20,KB암보험,19192.8,8,1,0.125
2026-02-20,가입첫날부터보장되는암보험,3987.5,3,1,0.333333333
2026-02-20,간병보험,22226.6,114,5,0.043859649
2026-02-20,간병보험가입연령,4534.2,8,1,0.125
2026-02-20,간병보험추천,9616.2,14,1,0.071428571
2026-02-20,간병비,3149.3,93,2,0.021505376
2026-02-20,간병비보험,53708.6,217,13,0.059907834
2026-02-20,간병비보험가격,4887.3,9,1,0.111111111
2026-02-20,간병비보험추천,977.9,54,1,0.018518519
2026-02-20,간병인보험,181324,494,23,0.046558704
2026-02-20,간병인보험가격,38336.1,19,4,0.210526316
2026-02-20,간병인보험가입조건,4011.7,3,1,0.333333333
2026-02-20,간병인보험추천,5497.8,48,1,0.020833333
2026-02-20,간병인보험필요한가,4164.6,109,2,0.018348624
2026-02-20,간편보험,7907.9,71,2,0.028169014
2026-02-20,건강보험,14231.8,148,4,0.027027027
2026-02-20,경계성종양보험금,82790.4,47,10,0.212765957
2026-02-20,고액암종류,5276.7,10,1,0.1
2026-02-20,골절보험,27568.2,15,1,0.066666667
2026-02-20,관절보험,10275.1,29,5,0.172413793
2026-02-20,노인보험,28128.1,30,3,0.1
2026-02-20,뇌졸중보험,433.4,26,1,0.038461538
2026-02-20,디스크보험,4539.7,22,2,0.090909091
2026-02-20,라니아생명,1794.1,2,1,0.5
2026-02-20,라이나,76541.3,70,16,0.228571429
2026-02-20,라이나간병보험,9281.8,3,1,0.333333333
2026-02-20,라이나간병인보험,9560.1,8,2,0.25
2026-02-20,라이나다이렉트암보험,4411,7,1,0.142857143
2026-02-20,라이나더건강한치아보험,41919.9,62,6,0.096774194
2026-02-20,라이나무배당치아보험,10348.8,3,2,0.666666667
2026-02-20,라이나바로보장,29634,110,5,0.045454545
2026-02-20,라이나보험,15934.6,19,3,0.157894737
2026-02-20,라이나생명,460443.5,671,114,0.169895678
2026-02-20,라이나생명간병인보험,6021.4,5,2,0.4
2026-02-20,라이나생명무배당the건강한치아보험,20875.8,9,3,0.333333333
2026-02-20,라이나생명보험,28484.5,32,6,0.1875
2026-02-20,라이나생명보험홈페이지,34846.9,86,6,0.069767442
2026-02-20,라이나생명암,41749.4,40,9,0.225
2026-02-20,라이나생명암보험,6906.9,19,1,0.052631579
2026-02-20,라이나생명어린이치아보험,4715.7,11,1,0.090909091
2026-02-20,라이나생명첫날부터암보험,3734.5,4,1,0.25
2026-02-20,라이나생명치과,1131.9,13,1,0.076923077
2026-02-20,라이나생명치과보험,24443.1,3,4,1.333333333
2026-02-20,라이나생명치아보험,162242.3,52,18,0.346153846
2026-02-20,라이나손해보험,138013.7,150,34,0.226666667
2026-02-20,라이나손해보험치아,11210.1,26,5,0.192307692
2026-02-20,라이나실비보험,15181.1,25,2,0.08
2026-02-20,라이나암,4763,11,1,0.090909091
2026-02-20,라이나암보험,39444.9,42,4,0.095238095
2026-02-20,라이나첫날부터암보험,10716.2,10,2,0.2
2026-02-20,라이나치과보험,40992.6,13,7,0.538461538
2026-02-20,라이나치아보험,437841.8,167,56,0.335329341
2026-02-20,라이나치아보험조회,9848.3,2,1,0.5
2026-02-20,라이나치아보험홈페이지,5572.6,1,1,1
2026-02-20,라이너보험,3709.2,1,1,1
2026-02-20,메디컬보험,3692.7,21,1,0.047619048
2026-02-20,면책기간없는암보험,12290.3,6,1,0.166666667
2026-02-20,무배당the건강한치아보험,71201.9,27,5,0.185185185
2026-02-20,무배당the건강한치아보험v,26686,42,6,0.142857143
2026-02-20,백내장수술보험,9257.6,16,1,0.0625
2026-02-20,보험암,1043.9,30,1,0.033333333
2026-02-20,보험확인,69858.8,210,3,0.014285714
2026-02-20,부모님간병인보험,8864.9,12,1,0.083333333
2026-02-20,삼성암보험,18381,9,1,0.111111111
2026-02-20,삼성암보험비교,32983.5,122,1,0.008196721
2026-02-20,상해보험,80456.2,745,9,0.012080537
2026-02-20,상해보험추천,9848.3,6,1,0.166666667
2026-02-20,생활비주는암보험,56875.5,37,4,0.108108108
2026-02-20,수술보험,10121.1,70,3,0.042857143
2026-02-20,시니어보험,5087.5,6,1,0.166666667
2026-02-20,실비,21276.2,119,2,0.016806723
2026-02-20,실비보험,4895,109,1,0.009174312
2026-02-20,실비보험계산,18122.5,7,1,0.142857143
2026-02-20,실손보험,15110.7,153,2,0.013071895
2026-02-20,암보험,89051.6,289,7,0.024221453
2026-02-20,암보험가격,15642,49,2,0.040816327
2026-02-20,암보험비,10419.2,13,1,0.076923077
2026-02-20,암보험비교,15219.6,11,1,0.090909091
2026-02-20,암보험인터넷가입,14407.8,12,1,0.083333333
2026-02-20,암보험추천,54917.5,106,3,0.028301887
2026-02-20,암주요치료비,27607.8,65,19,0.292307692
2026-02-20,암진단금1억,11249.7,5,1,0.2
2026-02-20,암환자생활비지원,51615.3,4,2,0.5
2026-02-20,어린이치과보험,7631.8,2,1,0.5
2026-02-20,어린이치아교정보험,113023.9,483,25,0.051759834
2026-02-20,어린이치아보험추천,2728,30,1,0.033333333
2026-02-20,여성암보험,3863.2,26,1,0.038461538
2026-02-20,온라인보험,235824.6,524,11,0.020992366
2026-02-20,유병자보험,3803.8,38,1,0.026315789
2026-02-20,의료비보험,30955.1,421,8,0.019002375
2026-02-20,의료실비보험,4550.7,5,1,0.2
2026-02-20,이빨보험,8285.2,4,2,0.5
2026-02-20,임플란트보험,28668.2,116,12,0.103448276
2026-02-20,입원비건강보험,10886.7,13,2,0.153846154
2026-02-20,입원비보험,20131.1,22,3,0.136363636
2026-02-20,저렴한암보험,5645.2,79,1,0.012658228
2026-02-20,종합보험,26351.6,38,3,0.078947368
2026-02-20,중입자치료비용,1444.3,34,1,0.029411765
2026-02-20,질병보험,69725.7,517,13,0.025145068
2026-02-20,질병수술비보험,5461.5,12,1,0.083333333
2026-02-20,첫날부터보장되는암보험,17455.9,7,2,0.285714286
2026-02-20,충치보험,4774,35,2,0.057142857
2026-02-20,치과보험,62353.5,191,20,0.104712042
2026-02-20,치과보험가격,1424.5,8,1,0.125
2026-02-20,치과보험비교,10628.2,14,1,0.071428571
2026-02-20,치과보험비교사이트,3577.2,1,1,1
2026-02-20,치아교정보험,4054.6,56,4,0.071428571
2026-02-20,치아보험,225854.2,380,27,0.071052632
2026-02-20,치아보험가격,16418.6,70,4,0.057142857
2026-02-20,치아보험비교,17886,14,1,0.071428571
2026-02-20,치아보험임플란트,6648.4,46,4,0.086956522
2026-02-20,치아보험추천,13329.8,28,2,0.071428571
2026-02-20,치아보험크라운,4928,11,1,0.090909091
2026-02-20,크라운보험,7598.8,21,4,0.19047619
2026-02-20,폐암보험,918.5,31,1,0.032258065
2026-02-20,환급형보험,1474,43,1,0.023255814
2026-02-21,60대실비보험료평균,30804.4,41,2,0.048780488
2026-02-21,80세간병인보험,921.8,4,1,0.25
2026-02-21,DB손해보험암보험,19580,9,2,0.222222222
2026-02-21,가입첫날부터보장되는암보험,16175.5,4,1,0.25
2026-02-21,간병보험,23006.5,120,5,0.041666667
